System Properties:																																												
Operating System:	 Microsoft Windows NT 6.0.6001 Service Pack 1																																											
System User Name:	 Tobii																																											
Machine Name:	 MOUNTDOOM																																											
																																												
Data properties:																																												
																																												
Recording name:	 Rec 25																																											
Recording date:	 7/9/2009																																											
Recording time:	 5:54:17 PM																																											
Recording resolution:	 1280 x 800																																											
																																												
Export date:	 7/13/2009																																											
Export time:	 12:49:19 PM																																											
																																												
Participant:	 P1																																											
Filter settings:																																												
																																												
Eye: Average																																												
Validity: Normal																																												
Fixation filter: Tobii fixation filter																																												
Fixation radius: 35																																												
																																												
Timestamp	DateTimeStamp	DateTimeStampStartOffset	Number	GazePointXLeft	GazePointYLeft	CamXLeft	CamYLeft	DistanceLeft	PupilLeft	ValidityLeft	GazePointXRight	GazePointYRight	CamXRight	CamYRight	DistanceRight	PupilRight	ValidityRight	FixationIndex	GazePointX	GazePointY	Event	EventKey	Data1	Data2	Descriptor	StimuliName	StimuliID	MediaWidth	MediaHeight	MediaPosX	MediaPosY	MappedFixationPointX	MappedFixationPointY	FixationDuration	AoiIds	AoiNames	WebGroupImage	MappedGazeDataPointX	MappedGazeDataPointY	MicroSecondTimestamp	AbsoluteMicroSecondTimestamp	AudioSampleNumber		
0																					MovieStart	128	0	0	colorbars_Final.avi																	
17825	17:54:34.825	00:00:17.824	1069	707.8379	438.144900	0.648146	0.397128	711.651200	2.548209	0	703.8281	388.434500	0.489810	0.395414	715.190600	2.661572	0	43	706.000000	413						colorbars_Final.avi	0	1280	800	0	0	706	400	899	0	Content		706.000000	413	17824627	2505269512	1079647
17841	17:54:34.841	00:00:17.841	1070	719.184	382.512800	0.648455	0.397179	711.517800	2.395670	0	706.5582	403.939000	0.490104	0.395169	715.293300	2.715099	0	43	713.000000	393						colorbars_Final.avi	0	1280	800	0	0	706	400	899	0	Content		713.000000	393	17841250	2505286135	1080444
17858	17:54:34.858	00:00:17.857	1071	699.7522	385.229000	0.648670	0.397357	711.497900	2.445360	0	702.5444	398.830400	0.490277	0.395167	715.230100	2.641280	0	43	701.000000	392						colorbars_Final.avi	0	1280	800	0	0	706	400	899	0	Content		701.000000	392	17857874	2505302759	1081242
17875	17:54:34.875	00:00:17.874	1072	713.6421	435.026400	0.648790	0.397450	711.258500	2.587495	0	699.0245	461.471800	0.490389	0.395162	715.168500	2.829102	0	43	706.000000	448						colorbars_Final.avi	0	1280	800	0	0	706	400	899	0	Content		706.000000	448	17874621	2505319506	1082046
17891	17:54:34.891	00:00:17.891	1073	708.5509	405.859800	0.648824	0.397404	711.417100	2.484762	0	693.2903	378.365600	0.490397	0.395087	715.069600	2.635171	0	43	701.000000	392						colorbars_Final.avi	0	1280	800	0	0	706	400	899	0	Content		701.000000	392	17891242	2505336127	1082844
17908	17:54:34.908	00:00:17.907	1074	719.8558	399.864400	0.648714	0.397381	711.227000	2.483256	0	699.9634	382.285200	0.490304	0.395077	714.914200	2.662118	0	43	710.000000	391						colorbars_Final.avi	0	1280	800	0	0	706	400	899	0	Content		710.000000	391	17907866	2505352751	1083642
17924	17:54:34.924	00:00:17.924	1075	717.2115	413.960400	0.648516	0.397441	711.371300	2.518893	0	698.2817	395.703400	0.490136	0.395261	715.043500	2.696391	0	43	708.000000	405						colorbars_Final.avi	0	1280	800	0	0	706	400	899	0	Content		708.000000	405	17924491	2505369376	1084440
17941	17:54:34.941	00:00:17.941	1076	714.2318	395.133200	0.648255	0.397277	711.096700	2.502184	0	700.411	392.229600	0.489833	0.395363	714.924700	2.657757	0	43	707.000000	394						colorbars_Final.avi	0	1280	800	0	0	706	400	899	0	Content		707.000000	394	17941238	2505386123	1085244
17958	17:54:34.958	00:00:17.957	1077	710.9706	394.539900	0.647935	0.397061	711.252700	2.492769	0	693.5623	407.997000	0.489488	0.395384	715.044300	2.728445	0	43	702.000000	401						colorbars_Final.avi	0	1280	800	0	0	706	400	899	0	Content		702.000000	401	17957863	2505402748	1086042
17974	17:54:34.974	00:00:17.974	1078	711.388	376.364100	0.647577	0.397067	711.052300	2.427095	0	713.9733	375.349600	0.489190	0.395620	714.809900	2.628716	0	43	713.000000	376						colorbars_Final.avi	0	1280	800	0	0	706	400	899	0	Content		713.000000	376	17974491	2505419376	1086840
17991	17:54:34.991	00:00:17.991	1079	716.5632	391.820100	0.647195	0.396980	710.892300	2.450366	0	704.9634	405.137300	0.488767	0.395740	714.886800	2.688480	0	43	711.000000	398						colorbars_Final.avi	0	1280	800	0	0	706	400	899	0	Content		711.000000	398	17991113	2505435998	1087638
18008	17:54:35.008	00:00:18.007	1080	706.3079	381.149700	0.646814	0.396653	711.134800	2.452900	0	699.6948	418.173000	0.488330	0.395690	714.878000	2.740301	0	43	703.000000	400						colorbars_Final.avi	0	1280	800	0	0	706	400	899	0	Content		703.000000	400	18007862	2505452747	1088442
18024	17:54:35.024	00:00:18.024	1081	718.7717	422.444400	0.646375	0.396445	711.140500	2.560397	0	693.326	410.270900	0.487926	0.395774	715.022600	2.677973	0	43	706.000000	416						colorbars_Final.avi	0	1280	800	0	0	706	400	899	0	Content		706.000000	416	18024488	2505469373	1089240
18041	17:54:35.041	00:00:18.041	1082	713.2751	392.729900	0.645990	0.396484	711.078700	2.470546	0	704.3096	423.412800	0.487579	0.396135	715.155200	2.785479	0	43	709.000000	408						colorbars_Final.avi	0	1280	800	0	0	706	400	899	0	Content		709.000000	408	18041110	2505485995	1090038
18058	17:54:35.058	00:00:18.057	1083	717.9402	394.435000	0.645653	0.396214	710.729400	2.499124	0	707.4016	382.819900	0.487255	0.396111	714.968000	2.701798	0	43	713.000000	389						colorbars_Final.avi	0	1280	800	0	0	706	400	899	0	Content		713.000000	389	18057746	2505502631	1090836
18074	17:54:35.074	00:00:18.074	1084	703.2693	393.123200	0.645407	0.395896	711.100700	2.518859	0	691.0642	414.697100	0.486984	0.395954	715.427200	2.741952	0	43	697.000000	404						colorbars_Final.avi	0	1280	800	0	0	706	400	899	0	Content		697.000000	404	18074487	2505519372	1091640
18091	17:54:35.091	00:00:18.091	1085	713.8242	405.749600	0.645247	0.395875	710.969000	2.507617	0	701.4987	371.174500	0.486835	0.396102	715.229700	2.676342	0	43	708.000000	388						colorbars_Final.avi	0	1280	800	0	0	706	400	899	0	Content		708.000000	388	18091108	2505535993	1092437
18108	17:54:35.108	00:00:18.107	1086	709.3738	395.696400	0.645219	0.395987	710.864900	2.550538	0	711.7676	384.009100	0.486820	0.396139	715.197800	2.705915	0	43	711.000000	390						colorbars_Final.avi	0	1280	800	0	0	706	400	899	0	Content		711.000000	390	18107731	2505552616	1093235
18124	17:54:35.124	00:00:18.124	1087	728.1749	397.508600	0.645334	0.395794	711.142600	2.544137	0	704.3106	384.787100	0.486903	0.395955	715.362500	2.728951	0	43	716.000000	391						colorbars_Final.avi	0	1280	800	0	0	706	400	899	0	Content		716.000000	391	18124370	2505569255	1094034
18141	17:54:35.141	00:00:18.141	1088	709.9465	362.948800	0.645497	0.395831	711.006700	2.487036	0	687.2688	385.130400	0.487124	0.395801	715.325000	2.734441	0	43	699.000000	374						colorbars_Final.avi	0	1280	800	0	0	706	400	899	0	Content		699.000000	374	18141105	2505585990	1094837
18158	17:54:35.158	00:00:18.157	1089	739.568	406.107600	0.645860	0.396069	711.065100	2.562338	0	706.8521	408.196800	0.487431	0.395829	715.462700	2.749428	0	43	723.000000	407						colorbars_Final.avi	0	1280	800	0	0	706	400	899	0	Content		723.000000	407	18157729	2505602614	1095635
18174	17:54:35.174	00:00:18.174	1090	707.3754	391.835600	0.646199	0.396171	710.841200	2.553535	0	694.0765	412.107900	0.487756	0.395709	715.158100	2.759291	0	43	701.000000	402						colorbars_Final.avi	0	1280	800	0	0	706	400	899	0	Content		701.000000	402	18174366	2505619251	1096434
18191	17:54:35.191	00:00:18.190	1091	720.5858	383.203300	0.646568	0.396216	710.955300	2.504998	0	694.1945	416.642600	0.488147	0.395563	715.077500	2.813451	0	43	707.000000	400						colorbars_Final.avi	0	1280	800	0	0	706	400	899	0	Content		707.000000	400	18190977	2505635862	1097231
18208	17:54:35.208	00:00:18.207	1092	731.2744	408.311000	0.646954	0.396564	711.164700	2.594565	0	687.8675	403.387000	0.488505	0.395607	715.332100	2.803408	0	43	710.000000	406						colorbars_Final.avi	0	1280	800	0	0	706	400	899	0	Content		710.000000	406	18207741	2505652626	1098036
18224	17:54:35.224	00:00:18.224	1093	724.0244	391.278700	0.647334	0.396904	711.155800	2.515315	0	707.8656	416.328200	0.488825	0.395656	714.891800	2.845807	0	43	716.000000	404						colorbars_Final.avi	0	1280	800	0	0	706	400	899	0	Content		716.000000	404	18224362	2505669247	1098833
18241	17:54:35.241	00:00:18.240	1094	718.5833	410.114300	0.647560	0.396996	710.945700	2.600784	0	695.8911	401.804300	0.489113	0.395609	714.991100	2.831342	0	43	707.000000	406						colorbars_Final.avi	0	1280	800	0	0	706	400	899	0	Content		707.000000	406	18240974	2505685859	1099631
18258	17:54:35.258	00:00:18.257	1095	716.7672	410.314800	0.647815	0.397081	711.052000	2.570681	0	699.3929	380.029200	0.489300	0.395561	714.758900	2.769347	0	43	708.000000	395						colorbars_Final.avi	0	1280	800	0	0	706	400	899	0	Content		708.000000	395	18257600	2505702485	1100429
18274	17:54:35.274	00:00:18.274	1096	696.572	412.962300	0.647928	0.397406	711.125500	2.601081	0	700.0095	399.819100	0.489428	0.395704	714.901600	2.858341	0	43	698.000000	406						colorbars_Final.avi	0	1280	800	0	0	706	400	899	0	Content		698.000000	406	18274357	2505719242	1101233
18291	17:54:35.291	00:00:18.290	1097	706.1783	402.404600	0.648004	0.397530	711.035800	2.568813	0	697.0356	419.435100	0.489532	0.395778	715.129900	2.910306	0	43	702.000000	411						colorbars_Final.avi	0	1280	800	0	0	706	400	899	0	Content		702.000000	411	18290968	2505735853	1102030
18308	17:54:35.308	00:00:18.307	1098	711.5359	434.137400	0.648022	0.397458	711.012900	2.633671	0	695.8668	420.525100	0.489533	0.395670	715.183000	2.913074	0	43	704.000000	427						colorbars_Final.avi	0	1280	800	0	0	706	400	899	0	Content		704.000000	427	18307590	2505752475	1102828
18324	17:54:35.324	00:00:18.324	1099	719.1583	389.317800	0.647979	0.397496	711.153900	2.622763	0	692.2856	403.885600	0.489501	0.395664	715.163800	2.875704	0	43	706.000000	397						colorbars_Final.avi	0	1280	800	0	0	706	400	899	0	Content		706.000000	397	18324213	2505769098	1103626
18341	17:54:35.341	00:00:18.340	1100	719.3209	418.846300	0.647901	0.397561	711.110900	2.674681	0	696.553	420.969100	0.489389	0.395741	714.920800	2.912991	0	43	708.000000	420						colorbars_Final.avi	0	1280	800	0	0	706	400	899	0	Content		708.000000	420	18340962	2505785847	1104430
18358	17:54:35.358	00:00:18.357	1101	714.9389	410.741800	0.647752	0.397471	710.852000	2.725209	0	697.4283	397.756200	0.489264	0.395746	714.845800	2.886271	0	43	706.000000	404						colorbars_Final.avi	0	1280	800	0	0	706	400	899	0	Content		706.000000	404	18357585	2505802470	1105228
18374	17:54:35.374	00:00:18.374	1102	702.8263	388.099400	0.647573	0.397384	710.971600	2.609766	0	697.763	382.654800	0.489129	0.395796	715.022200	2.842581	0	43	700.000000	385						colorbars_Final.avi	0	1280	800	0	0	706	400	899	0	Content		700.000000	385	18374208	2505819093	1106026
18391	17:54:35.391	00:00:18.390	1103	697.5015	409.064500	0.647401	0.397273	711.164900	2.687770	0	692.3505	407.601900	0.488903	0.395778	714.931600	2.921241	0	43	695.000000	408						colorbars_Final.avi	0	1280	800	0	0	706	400	899	0	Content		695.000000	408	18390955	2505835840	1106830
18408	17:54:35.408	00:00:18.407	1104	705.8611	428.776900	0.647185	0.397113	710.826600	2.709799	0	700.3739	417.266500	0.488705	0.395762	714.960600	2.942556	0	43	703.000000	423						colorbars_Final.avi	0	1280	800	0	0	706	400	899	0	Content		703.000000	423	18407579	2505852464	1107628
18424	17:54:35.424	00:00:18.424	1105	707.9876	417.326600	0.646981	0.397028	710.993700	2.766730	0	710.5201	386.641300	0.488537	0.395790	714.943500	2.923024	0	43	709.000000	402						colorbars_Final.avi	0	1280	800	0	0	706	400	899	0	Content		709.000000	402	18424202	2505869087	1108426
18441	17:54:35.441	00:00:18.440	1106	721.5109	400.478200	0.646832	0.396952	710.983500	2.780194	0	691.3073	403.045400	0.488307	0.395835	714.843000	2.951129	0	43	706.000000	402						colorbars_Final.avi	0	1280	800	0	0	706	400	899	0	Content		706.000000	402	18440827	2505885712	1109224
18458	17:54:35.458	00:00:18.457	1107	704.7858	395.493400	0.646656	0.396732	710.671400	2.734789	0	702.824	414.564100	0.488183	0.395781	714.893500	2.972656	0	43	704.000000	405						colorbars_Final.avi	0	1280	800	0	0	706	400	899	0	Content		704.000000	405	18457575	2505902460	1110027
18474	17:54:35.474	00:00:18.474	1108	692.6361	411.567200	0.646854	0.396688	711.053200	2.734443	0	675.0997	433.293100	0.488274	0.395693	714.725400	2.993028	0	44	684.000000	422						colorbars_Final.avi	0	1280	800	0	0	619	391	316	0	Content		684.000000	422	18474200	2505919085	1110825
18491	17:54:35.491	00:00:18.490	1109	620.6241	394.345700	0.647257	0.396808	710.580900	2.710805	0	618.7816	399.947400	0.488709	0.395709	714.697300	3.001692	0	44	620.000000	397						colorbars_Final.avi	0	1280	800	0	0	619	391	316	0	Content		620.000000	397	18490827	2505935712	1111624
18507	17:54:35.507	00:00:18.507	1110	623.3639	399.083400	0.647339	0.396738	710.814300	2.699276	0	609.7842	406.387600	0.488819	0.395680	714.561700	3.002760	0	44	617.000000	403						colorbars_Final.avi	0	1280	800	0	0	619	391	316	0	Content		617.000000	403	18507449	2505952334	1112421
18524	17:54:35.524	00:00:18.524	1111	627.8306	398.585400	0.647448	0.396789	710.843000	2.774398	0	618.3279	398.235200	0.488913	0.395701	714.675200	2.972368	0	44	623.000000	398						colorbars_Final.avi	0	1280	800	0	0	619	391	316	0	Content		623.000000	398	18524199	2505969084	1113225
18541	17:54:35.541	00:00:18.540	1112	611.1004	370.367400	0.647615	0.396972	710.350800	2.659081	0	611.5054	403.608000	0.489114	0.395736	714.667600	3.009703	0	44	611.000000	387						colorbars_Final.avi	0	1280	800	0	0	619	391	316	0	Content		611.000000	387	18540823	2505985708	1114023
18557	17:54:35.557	00:00:18.557	1113	621.0277	387.135200	0.647830	0.397111	710.703400	2.730398	0	613.4104	388.997300	0.489256	0.395797	714.465700	2.999879	0	44	617.000000	388						colorbars_Final.avi	0	1280	800	0	0	619	391	316	0	Content		617.000000	388	18557448	2506002333	1114821
18574	17:54:35.574	00:00:18.574	1114	622.7213	386.712900	0.647974	0.397203	710.732300	2.716929	0	601.07	385.334100	0.489379	0.395792	714.358300	2.992572	0	44	612.000000	386						colorbars_Final.avi	0	1280	800	0	0	619	391	316	0	Content		612.000000	386	18574072	2506018957	1115619
18591	17:54:35.591	00:00:18.590	1115	615.1002	389.746800	0.648123	0.397389	710.514200	2.718553	0	615.0447	392.078800	0.489582	0.395857	714.455700	2.991372	0	44	615.000000	391						colorbars_Final.avi	0	1280	800	0	0	619	391	316	0	Content		615.000000	391	18590823	2506035708	1116423
18607	17:54:35.607	00:00:18.607	1116	621.1018	421.238600	0.648254	0.397589	710.482100	2.772503	0	616.2338	380.439500	0.489686	0.396048	714.387700	2.966143	0	44	619.000000	401						colorbars_Final.avi	0	1280	800	0	0	619	391	316	0	Content		619.000000	401	18607448	2506052333	1117221
18624	17:54:35.624	00:00:18.624	1117	633.0972	393.300500	0.648361	0.397772	710.651900	2.755533	0	616.0175	387.679300	0.489743	0.396104	714.333400	3.046266	0	44	625.000000	390						colorbars_Final.avi	0	1280	800	0	0	619	391	316	0	Content		625.000000	390	18624075	2506068960	1118019
18641	17:54:35.641	00:00:18.640	1118	621.4093	400.635000	0.648398	0.397788	710.664400	2.789168	0	617.304	378.589000	0.489773	0.396081	714.294800	3.023165	0	44	619.000000	390						colorbars_Final.avi	0	1280	800	0	0	619	391	316	0	Content		619.000000	390	18640698	2506085583	1118817
18657	17:54:35.657	00:00:18.657	1119	630.0576	385.479600	0.648427	0.397846	710.656600	2.747684	0	615.4332	390.220000	0.489792	0.396078	714.322100	3.050557	0	44	623.000000	388						colorbars_Final.avi	0	1280	800	0	0	619	391	316	0	Content		623.000000	388	18657448	2506102333	1119621
18674	17:54:35.674	00:00:18.674	1120	634.455	397.932900	0.648438	0.397935	710.661200	2.787281	0	607.9486	394.240000	0.489818	0.396162	714.379300	3.057632	0	44	621.000000	396						colorbars_Final.avi	0	1280	800	0	0	619	391	316	0	Content		621.000000	396	18674073	2506118958	1120419
18691	17:54:35.691	00:00:18.690	1121	621.5519	383.009000	0.648433	0.397996	710.636800	2.755236	0	611.7602	387.590900	0.489818	0.396282	714.332100	3.045558	0	44	617.000000	385						colorbars_Final.avi	0	1280	800	0	0	619	391	316	0	Content		617.000000	385	18690698	2506135583	1121217
18707	17:54:35.707	00:00:18.707	1122	623.9947	417.602500	0.648405	0.397951	710.643600	2.824161	0	615.3298	407.271700	0.489787	0.396242	714.366600	3.101820	0	44	620.000000	412						colorbars_Final.avi	0	1280	800	0	0	619	391	316	0	Content		620.000000	412	18707328	2506152213	1122015
18724	17:54:35.724	00:00:18.724	1123	618.9973	421.438200	0.648353	0.397927	710.656900	2.823062	0	622.6779	399.943600	0.489745	0.396224	714.416100	3.102361	0	44	621.000000	411						colorbars_Final.avi	0	1280	800	0	0	619	391	316	0	Content		621.000000	411	18724072	2506168957	1122819
18741	17:54:35.741	00:00:18.740	1124	623.2816	386.598300	0.648256	0.397909	710.479900	2.786315	0	615.7134	402.605500	0.489657	0.396226	714.236000	3.110228	0	44	619.000000	395						colorbars_Final.avi	0	1280	800	0	0	619	391	316	0	Content		619.000000	395	18740697	2506185582	1123617
18757	17:54:35.757	00:00:18.757	1125	610.4374	385.348200	0.648147	0.397878	710.303100	2.749375	0	607.5154	389.311900	0.489549	0.396234	714.429000	3.090047	0	44	609.000000	387						colorbars_Final.avi	0	1280	800	0	0	619	391	316	0	Content		609.000000	387	18757327	2506202212	1124415
18774	17:54:35.774	00:00:18.773	1126	617.2343	374.140200	0.648027	0.397794	710.511800	2.780450	0	614.9231	408.034200	0.489380	0.396204	714.458800	3.141210	0	44	616.000000	391						colorbars_Final.avi	0	1280	800	0	0	619	391	316	0	Content		616.000000	391	18773949	2506218834	1125213
18791	17:54:35.791	00:00:18.790	1127	659.2518	380.833200	0.647582	0.397717	710.692900	2.751008	0	658.2678	391.853400	0.488946	0.396265	714.098100	3.075929	0	45	659.000000	386						colorbars_Final.avi	0	1280	800	0	0	684	388	616	0	Content		659.000000	386	18790699	2506235584	1126017
18807	17:54:35.807	00:00:18.807	1128	685.807	390.965200	0.647278	0.397542	710.827100	2.815181	0	683.6227	385.358200	0.488636	0.396222	714.669900	3.093572	0	45	685.000000	388						colorbars_Final.avi	0	1280	800	0	0	684	388	616	0	Content		685.000000	388	18807325	2506252210	1126815
18824	17:54:35.824	00:00:18.823	1129	677.3025	393.913100	0.647159	0.397448	710.862900	2.810551	0	677.6721	393.359300	0.488529	0.396182	714.366100	3.114497	0	45	677.000000	394						colorbars_Final.avi	0	1280	800	0	0	684	388	616	0	Content		677.000000	394	18823946	2506268831	1127613
18841	17:54:35.841	00:00:18.840	1130	688.3117	382.703400	0.647044	0.397394	710.922700	2.813650	0	676.3672	416.320200	0.488387	0.396171	714.544300	3.161100	0	45	682.000000	400						colorbars_Final.avi	0	1280	800	0	0	684	388	616	0	Content		682.000000	400	18840695	2506285580	1128417
18857	17:54:35.857	00:00:18.857	1131	691.3778	405.031700	0.646945	0.397381	711.068600	2.812205	0	675.9294	383.851100	0.488290	0.396198	714.435000	3.097725	0	45	684.000000	394						colorbars_Final.avi	0	1280	800	0	0	684	388	616	0	Content		684.000000	394	18857321	2506302206	1129215
18874	17:54:35.874	00:00:18.873	1132	683.5105	391.925000	0.646836	0.397277	710.862400	2.797153	0	688.2464	397.371700	0.488216	0.396156	714.511100	3.124325	0	45	686.000000	395						colorbars_Final.avi	0	1280	800	0	0	684	388	616	0	Content		686.000000	395	18873945	2506318830	1130013
18891	17:54:35.891	00:00:18.890	1133	678.7316	382.689100	0.646786	0.397253	710.758600	2.772663	0	676.7242	394.542800	0.488120	0.396141	714.510100	3.114843	0	45	678.000000	389						colorbars_Final.avi	0	1280	800	0	0	684	388	616	0	Content		678.000000	389	18890569	2506335454	1130811
18907	17:54:35.907	00:00:18.907	1134	687.6836	418.256300	0.646765	0.397201	710.643400	2.848512	0	676.0595	392.991200	0.488079	0.396115	714.417800	3.108332	0	45	682.000000	406						colorbars_Final.avi	0	1280	800	0	0	684	388	616	0	Content		682.000000	406	18907317	2506352202	1131615
18924	17:54:35.924	00:00:18.923	1135	684.6918	411.984700	0.646756	0.397275	710.552600	2.861145	0	688.6848	413.412400	0.488070	0.396163	714.334000	3.164144	0	45	687.000000	413						colorbars_Final.avi	0	1280	800	0	0	684	388	616	0	Content		687.000000	413	18923941	2506368826	1132413
18941	17:54:35.941	00:00:18.940	1136	685.8246	405.183200	0.646789	0.397429	710.515900	2.810022	0	682.3022	385.462900	0.488086	0.396252	714.281000	3.088030	0	45	684.000000	395						colorbars_Final.avi	0	1280	800	0	0	684	388	616	0	Content		684.000000	395	18940564	2506385449	1133210
18957	17:54:35.957	00:00:18.957	1137	683.1766	406.813700	0.646855	0.397493	710.660800	2.839943	0	678.5677	383.630700	0.488156	0.396247	714.266600	3.066931	0	45	681.000000	395						colorbars_Final.avi	0	1280	800	0	0	684	388	616	0	Content		681.000000	395	18957189	2506402074	1134008
18974	17:54:35.974	00:00:18.973	1138	669.1088	371.560700	0.646908	0.397517	710.692900	2.717959	0	686.022	380.648800	0.488203	0.396243	714.241900	3.055701	0	45	678.000000	376						colorbars_Final.avi	0	1280	800	0	0	684	388	616	0	Content		678.000000	376	18973939	2506418824	1134812
18991	17:54:35.991	00:00:18.990	1139	681.4918	391.971100	0.646960	0.397601	710.593000	2.739912	0	679.7969	375.912200	0.488262	0.396345	714.164400	3.045712	0	45	681.000000	384						colorbars_Final.avi	0	1280	800	0	0	684	388	616	0	Content		681.000000	384	18990564	2506435449	1135610
19007	17:54:36.007	00:00:19.007	1140	681.0193	383.681900	0.646993	0.397712	710.462000	2.772661	0	678.167	401.156700	0.488300	0.396376	714.092700	3.088775	0	45	680.000000	392						colorbars_Final.avi	0	1280	800	0	0	684	388	616	0	Content		680.000000	392	19007184	2506452069	1136408
19024	17:54:36.024	00:00:19.023	1141	676.3891	389.744600	0.647012	0.397835	710.446100	2.767598	0	674.1439	405.738800	0.488317	0.396532	714.092700	3.130411	0	45	675.000000	398						colorbars_Final.avi	0	1280	800	0	0	684	388	616	0	Content		675.000000	398	19023807	2506468692	1137206
19041	17:54:36.041	00:00:19.040	1142	685.3776	409.324900	0.647041	0.397880	710.339600	2.806282	0	670.9275	414.742100	0.488334	0.396566	714.075600	3.138830	0	45	678.000000	412						colorbars_Final.avi	0	1280	800	0	0	684	388	616	0	Content		678.000000	412	19040557	2506485442	1138010
19057	17:54:36.057	00:00:19.057	1143	675.8602	405.363800	0.647050	0.397922	710.376200	2.785905	0	675.4801	428.031500	0.488338	0.396580	714.066300	3.166828	0	45	676.000000	417						colorbars_Final.avi	0	1280	800	0	0	684	388	616	0	Content		676.000000	417	19057178	2506502063	1138808
19074	17:54:36.074	00:00:19.073	1144	684.2939	388.730200	0.647079	0.398026	710.236200	2.790669	0	682.9569	392.946000	0.488383	0.396578	713.804000	3.103267	0	45	684.000000	391						colorbars_Final.avi	0	1280	800	0	0	684	388	616	0	Content		684.000000	391	19073817	2506518702	1139607
19090	17:54:36.090	00:00:19.090	1145	684.874	408.430700	0.647084	0.398128	710.245100	2.806277	0	672.4854	400.711300	0.488360	0.396622	714.020900	3.083057	0	45	679.000000	405						colorbars_Final.avi	0	1280	800	0	0	684	388	616	0	Content		679.000000	405	19090430	2506535315	1140404
19107	17:54:36.107	00:00:19.107	1146	689.5889	376.602300	0.647075	0.398186	710.143400	2.759012	0	670.5168	415.472000	0.488336	0.396631	714.152000	3.142990	0	45	680.000000	396						colorbars_Final.avi	0	1280	800	0	0	684	388	616	0	Content		680.000000	396	19107181	2506552066	1141208
19124	17:54:36.124	00:00:19.123	1147	690.5875	384.442300	0.647019	0.397898	710.315600	2.801270	0	695.6898	424.942900	0.488330	0.396475	714.130600	3.197068	0	45	693.000000	405						colorbars_Final.avi	0	1280	800	0	0	684	388	616	0	Content		693.000000	405	19123804	2506568689	1142006
19140	17:54:36.140	00:00:19.140	1148	689.7452	369.742700	0.647011	0.397998	710.249300	2.801843	0	684.7881	390.553600	0.488447	0.396513	713.735900	3.213909	0	45	687.000000	380						colorbars_Final.avi	0	1280	800	0	0	684	388	616	0	Content		687.000000	380	19140428	2506585313	1142804
19157	17:54:36.157	00:00:19.157	1149	683.2548	365.416100	0.647009	0.398246	710.300700	2.791216	0	694.0555	377.705600	0.488428	0.396626	713.704200	3.156832	0	45	689.000000	372						colorbars_Final.avi	0	1280	800	0	0	684	388	616	0	Content		689.000000	372	19157053	2506601938	1143602
19174	17:54:36.174	00:00:19.173	1150	684.7946	359.755000	0.647015	0.398372	710.130900	2.788957	0	688.4238	379.805400	0.488408	0.396791	713.648200	3.155403	0	45	687.000000	370						colorbars_Final.avi	0	1280	800	0	0	684	388	616	0	Content		687.000000	370	19173802	2506618687	1144406
19190	17:54:36.190	00:00:19.190	1151	690.6978	372.690700	0.646985	0.398507	710.076700	2.864189	0	695.426	372.100900	0.488322	0.396846	713.936600	3.148469	0	45	693.000000	372						colorbars_Final.avi	0	1280	800	0	0	684	388	616	0	Content		693.000000	372	19190424	2506635309	1145204
19207	17:54:36.207	00:00:19.207	1152	688.0671	379.806800	0.646954	0.398555	710.215400	2.885302	0	696.1837	389.543500	0.488257	0.396912	713.924000	3.170947	0	45	692.000000	385						colorbars_Final.avi	0	1280	800	0	0	684	388	616	0	Content		692.000000	385	19207048	2506651933	1146001
19224	17:54:36.224	00:00:19.223	1153	689.2183	370.101300	0.646880	0.398686	710.366100	2.823267	0	700.7896	380.111500	0.488183	0.397184	713.860800	3.171708	0	45	695.000000	375						colorbars_Final.avi	0	1280	800	0	0	684	388	616	0	Content		695.000000	375	19223683	2506668568	1146800
19240	17:54:36.240	00:00:19.240	1154	687.5233	367.587500	0.646800	0.398786	710.143400	2.846176	0	697.2161	369.332300	0.488112	0.397241	713.688800	3.217233	0	45	692.000000	368						colorbars_Final.avi	0	1280	800	0	0	684	388	616	0	Content		692.000000	368	19240426	2506685311	1147604
19257	17:54:36.257	00:00:19.257	1155	677.2775	344.791100	0.646764	0.398828	710.050500	2.804632	0	697.6986	382.560900	0.488075	0.397252	713.613300	3.213545	0	45	687.000000	364						colorbars_Final.avi	0	1280	800	0	0	684	388	616	0	Content		687.000000	364	19257049	2506701934	1148401
19274	17:54:36.274	00:00:19.273	1156	672.4807	360.011800	0.646762	0.398942	710.022500	2.809481	0	690.301	388.568300	0.488043	0.397366	713.781500	3.213080	0	45	681.000000	374						colorbars_Final.avi	0	1280	800	0	0	684	388	616	0	Content		681.000000	374	19273674	2506718559	1149199
19290	17:54:36.290	00:00:19.290	1157	676.3739	373.592100	0.646799	0.399065	710.060400	2.817347	0	691.485	394.289600	0.488063	0.397485	713.710000	3.192192	0	45	684.000000	384						colorbars_Final.avi	0	1280	800	0	0	684	388	616	0	Content		684.000000	384	19290296	2506735181	1149997
19307	17:54:36.307	00:00:19.307	1158	684.8584	386.914700	0.646896	0.399172	710.053600	2.847249	0	696.7422	405.436500	0.488110	0.397507	713.831800	3.198250	0	45	691.000000	396						colorbars_Final.avi	0	1280	800	0	0	684	388	616	0	Content		691.000000	396	19307045	2506751930	1150801
